 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, rowcost
E locrian (4#), 1+0:0:0:0:0, 1+0:1:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:0, 1+0:0:0:0:0, 37+0:13:0:0:0
Db major (5b), 2+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 6+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 65+0:7:0:0:21
B major (5#), 2+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 6+0:2:0:0:2, 3+0:0:0:0:0, 79+0:13:0:0:13
Bb minor (5b), 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 6+0:1:0:0:1, 1+0:0:0:0:0, 54+0:7:0:0:9
G# minor (5#), 2+0:0:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:4, 3+0:0:0:0:2, 6+0:0:0:0:4, 5+0:1:0:0:5, 5+0:1:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:5, 4+0:2:0:0:4, 5+0:1:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:3, 3+0:1:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:2, 6+0:2:0:0:5, 3+0:0:0:0:2, 80+0:13:0:0:64
Bb minor mel (5b), 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 42+0:7:0:0:9
G# minor mel (5#), 2+0:1:1:0:2, 5+0:1:0:0:3, 6+0:1:0:0:4, 3+0:0:0:0:2, 5+0:0:0:0:3, 5+0:1:0:0:5, 6+0:1:0:0:3, 4+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:5, 5+0:2:0:0:4, 6+0:1:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:3, 4+0:1:0:0:3, 5+0:1:0:0:2, 3+0:0:0:0:2, 7+0:2:0:0:5, 3+0:0:0:0:2, 90+0:14:1:0:60
Db major blues (5b), 3+0:0:0:0:1, 4+0:0:0:0:3, 6+0:1:0:0:4, 3+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 6+0:1:0:0:5, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 6+0:1:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:2, 86+0:7:0:0:49
B major blues (5#), 3+0:0:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 6+0:1:0:0:2, 4+0:0:0:0:1, 6+0:1:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 5+0:2:0:0:3, 6+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:1, 7+0:2:0:0:3, 3+0:0:0:0:1, 91+0:13:0:0:30
Bb minor blues (5b), 3+0:0:0:0:1, 4+0:0:0:0:3, 6+0:1:0:0:4, 3+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 6+0:1:0:0:5, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 6+0:1:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:2, 86+0:7:0:0:49
G# minor blues (5#), 3+0:0:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 6+0:1:0:0:2, 4+0:0:0:0:1, 6+0:1:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 5+0:2:0:0:3, 6+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:1, 7+0:2:0:0:3, 3+0:0:0:0:1, 91+0:13:0:0:30
Db dorian (5b), 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 53+0:7:0:0:9
B dorian (5#), 2+0:1:1:0:1, 5+0:1:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:0, 5+0:1:0:0:2, 6+0:1:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 5+0:2:0:0:3, 6+0:1:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:1, 7+0:2:0:0:3, 3+0:0:0:0:1, 89+0:14:1:0:26
Db phrygian (5b), 2+0:0:0:0:1, 4+0:0:0:0:2, 5+0:1:0:0:3, 2+0:0:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:1, 5+0:1:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:3, 2+0:0:0:0:1, 5+0:1:0:0:3, 2+0:0:0:0:1, 70+0:7:0:0:35
B phrygian (5#), 2+0:0:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 6+0:2:0:0:1, 2+0:0:0:0:0, 66+0:13:0:0:2
Db lydian (5b), 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 53+0:7:0:0:9
B lydian (5#), 2+0:1:1:0:1, 5+0:1:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:0, 5+0:1:0:0:2, 6+0:1:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 5+0:2:0:0:3, 6+0:1:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:1, 7+0:2:0:0:3, 3+0:0:0:0:1, 89+0:14:1:0:26
Db mixolydian (5b), 2+0:0:0:0:1, 4+0:0:0:0:2, 5+0:1:0:0:3, 2+0:0:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:1, 5+0:1:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:3, 2+0:0:0:0:1, 5+0:1:0:0:3, 2+0:0:0:0:1, 70+0:7:0:0:35
B mixolydian (5#), 2+0:0:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 6+0:2:0:0:1, 2+0:0:0:0:0, 66+0:13:0:0:2
Db aeolian (5b), 2+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 6+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 65+0:7:0:0:21
B aeolian (5#), 2+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 6+0:2:0:0:2, 3+0:0:0:0:0, 79+0:13:0:0:13
Db locrian (5b), 2+0:0:0:0:1, 4+0:0:0:0:3, 6+0:1:0:0:4, 3+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 6+0:1:0:0:5, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 6+0:1:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:2, 85+0:7:0:0:49
B locrian (5#), 1+0:0:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 3+0:2:0:0:1, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:1, 1+0:0:0:0:0, 49+0:13:0:0:2
Gb major (6b), 2+0:0:0:0:1, 4+0:0:0:0:2, 5+0:1:0:0:3, 2+0:0:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:1, 5+0:1:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:3, 2+0:0:0:0:1, 5+0:1:0:0:3, 2+0:0:0:0:1, 70+0:7:0:0:35
F# major (6#), 2+0:1:1:0:1, 5+0:1:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:0, 5+0:1:0:0:2, 6+0:1:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 5+0:2:0:0:3, 6+0:1:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:1, 7+0:2:0:0:3, 3+0:0:0:0:1, 89+0:14:1:0:26
Eb minor (6b), 1+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:2, 1+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 4+0:1:0:0:2, 1+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:0, 53+0:7:0:0:21
D# minor (6#), 1+0:1:1:0:1, 5+0:1:0:0:4, 7+0:1:0:0:5, 3+0:0:0:0:3, 4+0:0:0:0:4, 5+0:1:0:0:5, 6+0:1:0:0:4, 4+0:0:0:0:3, 7+0:1:0:0:4, 4+0:0:0:0:3, 5+0:1:0:0:5, 5+0:2:0:0:4, 7+0:1:0:0:4, 3+0:0:0:0:3, 4+0:0:0:0:3, 4+0:1:0:0:3, 6+0:1:0:0:3, 3+0:0:0:0:3, 8+0:2:0:0:6, 3+0:0:0:0:3, 94+0:14:1:0:73
Eb minor mel (6b), 1+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:1:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 4+0:1:0:0:2, 1+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:0, 48+0:7:0:0:21
D# minor mel (6#), 1+0:1:1:0:1, 5+0:1:0:0:4, 7+0:1:0:0:5, 3+0:0:0:0:3, 4+0:0:0:0:4, 5+0:1:0:0:5, 6+0:1:0:0:4, 4+0:0:0:0:3, 7+0:1:0:0:4, 4+0:0:0:0:3, 5+0:1:0:0:5, 5+0:2:0:0:4, 7+0:1:0:0:4, 3+0:0:0:0:3, 5+0:0:0:0:3, 4+0:1:0:0:3, 6+0:1:0:0:3, 3+0:0:0:0:3, 8+0:2:0:0:6, 3+0:0:0:0:3, 95+0:14:1:0:73
Gb major blues (6b), 3+0:0:0:0:2, 5+0:0:0:0:4, 7+0:1:0:0:5, 3+0:0:0:0:2, 6+0:1:0:0:4, 5+0:0:0:0:2, 6+0:0:0:0:3, 4+0:0:0:0:2, 7+0:1:0:0:6, 4+0:0:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:2, 7+0:1:0:0:5, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 6+0:1:0:0:4, 3+0:0:0:0:2, 7+0:1:0:0:5, 3+0:0:0:0:2, 97+0:7:0:0:64
F# major blues (6#), 3+0:0:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:0:3, 6+0:1:0:0:3, 4+0:0:0:0:2, 6+0:1:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:3, 5+0:2:0:0:3, 6+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:1, 7+0:2:0:0:3, 3+0:0:0:0:1, 92+0:13:0:0:35
Eb minor blues (6b), 3+0:0:0:0:2, 5+0:0:0:0:4, 7+0:1:0:0:5, 3+0:0:0:0:2, 6+0:1:0:0:4, 5+0:0:0:0:2, 6+0:0:0:0:3, 4+0:0:0:0:2, 7+0:1:0:0:6, 4+0:0:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:2, 7+0:1:0:0:5, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 6+0:1:0:0:4, 3+0:0:0:0:2, 7+0:1:0:0:5, 3+0:0:0:0:2, 97+0:7:0:0:64
D# minor blues (6#), 3+0:0:0:0:2, 5+0:1:0:0:4, 6+0:1:0:0:5, 3+0:0:0:0:3, 5+0:0:0:0:5, 5+0:1:0:0:5, 6+0:1:0:0:5, 4+0:0:0:0:3, 6+0:1:0:0:4, 4+0:0:0:0:3, 5+0:1:0:0:5, 5+0:2:0:0:4, 6+0:1:0:0:5, 3+0:0:0:0:3, 4+0:0:0:0:3, 4+0:1:0:0:3, 5+0:1:0:0:4, 3+0:0:0:0:3, 7+0:2:0:0:6, 3+0:0:0:0:3, 92+0:13:0:0:78
Gb dorian (6b), 2+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 6+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 65+0:7:0:0:21
F# dorian (6#), 2+0:1:1:0:1, 5+0:1:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:3, 6+0:1:0:0:2, 4+0:0:0:0:2, 6+0:1:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:3, 5+0:2:0:0:3, 6+0:1:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:1, 7+0:2:0:0:3, 3+0:0:0:0:1, 90+0:14:1:0:31
Gb phrygian (6b), 2+0:0:0:0:1, 4+0:0:0:0:3, 6+0:1:0:0:4, 3+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 6+0:1:0:0:5, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 6+0:1:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:2, 85+0:7:0:0:49
F# phrygian (6#), 2+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 6+0:2:0:0:2, 3+0:0:0:0:0, 79+0:13:0:0:13
Gb lydian (6b), 2+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 6+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 65+0:7:0:0:21
F# lydian (6#), 2+0:1:1:0:1, 5+0:1:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:3, 6+0:1:0:0:2, 4+0:0:0:0:2, 6+0:1:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:3, 5+0:2:0:0:3, 6+0:1:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:1, 7+0:2:0:0:3, 3+0:0:0:0:1, 90+0:14:1:0:31
Gb mixolydian (6b), 2+0:0:0:0:1, 4+0:0:0:0:3, 6+0:1:0:0:4, 3+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 6+0:1:0:0:5, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 6+0:1:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:2, 85+0:7:0:0:49
F# mixolydian (6#), 2+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 6+0:2:0:0:2, 3+0:0:0:0:0, 79+0:13:0:0:13
Gb aeolian (6b), 2+0:0:0:0:1, 4+0:0:0:0:2, 5+0:1:0:0:3, 2+0:0:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:1, 5+0:1:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:3, 2+0:0:0:0:1, 5+0:1:0:0:3, 2+0:0:0:0:1, 70+0:7:0:0:35
F# aeolian (6#), 2+0:1:1:0:1, 5+0:1:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:0, 5+0:1:0:0:2, 6+0:1:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 5+0:2:0:0:3, 6+0:1:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:1, 7+0:2:0:0:3, 3+0:0:0:0:1, 89+0:14:1:0:26
Gb locrian (6b), 2+0:0:0:0:1, 5+0:0:0:0:4, 7+0:1:0:0:5, 3+0:0:0:0:2, 6+0:1:0:0:4, 5+0:0:0:0:2, 6+0:0:0:0:3, 4+0:0:0:0:2, 7+0:1:0:0:6, 4+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 7+0:1:0:0:5, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 6+0:1:0:0:4, 3+0:0:0:0:2, 7+0:1:0:0:5, 3+0:0:0:0:2, 96+0:7:0:0:61
F# locrian (6#), 2+0:0:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 6+0:2:0:0:1, 2+0:0:0:0:0, 66+0:13:0:0:2
Cb major (7b), 2+0:0:0:0:1, 4+0:0:0:0:3, 6+0:1:0:0:4, 3+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 6+0:1:0:0:5, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 6+0:1:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:2, 85+0:7:0:0:49
C# major (7#), 2+0:1:1:0:1, 5+0:1:0:0:1, 6+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:3, 6+0:1:0:0:2, 4+0:0:0:0:2, 6+0:1:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:3, 5+0:2:0:0:3, 6+0:1:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:1, 7+0:2:0:0:3, 3+0:0:0:0:1, 90+0:14:1:0:31
Ab minor (7b), 2+0:0:0:0:0, 3+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:3, 3+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:3, 3+0:0:0:0:1, 5+0:1:0:0:3, 3+0:0:0:0:1, 73+0:7:0:0:32
A# minor (7#), 2+0:1:1:0:2, 5+0:1:0:0:5, 6+0:1:0:0:6, 3+0:0:0:0:3, 4+0:0:0:0:4, 5+0:1:0:0:5, 6+0:1:0:0:5, 4+0:0:0:0:4, 6+0:1:0:0:5, 4+0:0:0:0:4, 5+0:1:0:0:5, 5+0:2:0:0:5, 6+0:1:0:0:5, 3+0:0:0:0:3, 4+0:0:0:0:3, 4+0:1:0:0:4, 5+0:1:0:0:4, 3+0:0:0:0:3, 7+0:2:0:0:7, 3+0:0:0:0:3, 90+0:14:1:0:85
