 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, rowcost
A major (3#), 2+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 0+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:1,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 3+0:1:0:0:0, 71+0:17:0:0:2
C minor (3b), 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:1,  ,  ,  , 3+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:1,  ,  ,  , 3+0:2:0:0:2,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0, 61+0:8:0:0:6
F# minor (3#), 3+0:1:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:2:0:0:2, 3+0:1:0:0:2, 5+0:1:0:0:2, 3+0:1:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 2+0:1:0:0:2, 3+0:0:0:0:1, 3+0:1:0:0:2, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 3+0:1:1:0:2, 3+0:0:0:0:1, 4+0:1:0:0:2, 1+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 3+0:0:0:0:1,  ,  ,  , 3+0:1:0:0:2, 89+0:17:1:0:39
C minor mel (3b), 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:2:0:0:1,  ,  ,  , 3+0:2:0:0:2,  ,  ,  , 3+0:2:0:0:1,  ,  ,  , 3+0:2:0:0:2,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0, 46+0:8:0:0:6
F# minor mel (3#), 4+0:1:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 3+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:2, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:1:1:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 1+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 3+0:0:0:0:1,  ,  ,  , 4+0:1:0:0:2, 102+0:17:1:0:39
Eb major blues (3b), 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 3+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:0, 87+0:8:0:0:35
A major blues (3#), 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 1+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 4+0:1:0:0:0, 90+0:17:0:0:1
C minor blues (3b), 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 3+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:0, 87+0:8:0:0:35
F# minor blues (3#), 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 1+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 4+0:1:0:0:0, 90+0:17:0:0:1
Eb dorian (3b), 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1,  ,  ,  , 4+0:0:0:0:2,  ,  ,  , 3+0:0:0:0:1,  ,  ,  , 4+0:0:0:0:2,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 35+0:0:0:0:6
A dorian (3#), 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 0+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 4+0:1:0:0:0, 84+0:17:0:0:1
Eb phrygian (3b), 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0, 65+0:8:0:0:13
A phrygian (3#), 2+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 1+0:1:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 0+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:2,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:2,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 2+0:1:0:0:0, 51+0:17:0:0:4
Eb lydian (3b), 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1,  ,  ,  , 4+0:0:0:0:2,  ,  ,  , 3+0:0:0:0:1,  ,  ,  , 4+0:0:0:0:2,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 35+0:0:0:0:6
A lydian (3#), 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 0+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 4+0:1:0:0:0, 84+0:17:0:0:1
Eb mixolydian (3b), 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0, 65+0:8:0:0:13
A mixolydian (3#), 2+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 1+0:1:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 0+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:2,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:2,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 2+0:1:0:0:0, 51+0:17:0:0:4
Eb aeolian (3b), 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:2,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 50+0:8:0:0:8
A aeolian (3#), 2+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 0+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:1,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 3+0:1:0:0:0, 71+0:17:0:0:2
Eb locrian (3b), 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 3+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:0, 87+0:8:0:0:35
A locrian (3#), 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:2,  ,  ,  , 1+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:2,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0, 40+0:0:0:0:6
Ab major (4b), 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0, 65+0:8:0:0:13
E major (4#), 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 0+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 4+0:1:0:0:0, 84+0:17:0:0:1
F minor (4b), 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:2:0:0:2,  ,  ,  , 3+0:2:0:0:2,  ,  ,  , 3+0:2:0:0:2,  ,  ,  , 3+0:2:0:0:2,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0, 44+0:8:0:0:8
C# minor (4#), 3+0:1:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:2, 5+0:2:0:0:4, 3+0:1:0:0:2, 4+0:1:0:0:4, 4+0:1:0:0:3, 3+0:1:0:0:3, 4+0:1:0:0:4, 3+0:1:0:0:2, 2+0:0:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:3, 3+0:1:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 4+0:1:0:0:3, 2+0:0:0:0:2, 2+0:0:0:0:1, 5+0:1:0:0:4, 0+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:2,  ,  ,  , 4+0:1:0:0:3, 85+0:16:0:0:64
F minor mel (4b), 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:2,  ,  ,  , 3+0:2:0:0:2,  ,  ,  , 3+0:2:0:0:2,  ,  ,  , 3+0:2:0:0:2,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 29+0:8:0:0:8
C# minor mel (4#), 4+0:1:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:2:0:0:4, 4+0:1:0:0:2, 4+0:1:0:0:4, 5+0:1:0:0:3, 3+0:1:0:0:3, 5+0:1:0:0:4, 4+0:1:0:0:2, 3+0:0:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:3, 3+0:1:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 5+0:1:0:0:3, 2+0:0:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:2, 1+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 3+0:0:0:0:2,  ,  ,  , 4+0:1:0:0:3, 98+0:15:0:0:62
Ab major blues (4b), 3+0:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:0:0:0:2,  ,  ,  , 2+0:0:0:0:0, 100+0:8:0:0:47
