 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, rowcost
Cb dorian (7b), 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:2:0:0:3, 4+0:0:0:0:1, 42+0:2:0:0:5
C# dorian (7#), 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4,  , 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 6+0:2:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:3:0:0:4, 4+0:0:0:0:2, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 8+0:1:0:0:4, 7+0:2:0:0:5, 85+0:36:0:0:76
Cb phrygian (7b), 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1,  , 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 7+0:2:0:0:5, 6+0:0:0:0:3, 61+0:2:0:0:23
C# phrygian (7#), 4+0:2:0:0:2, 4+0:2:0:0:3, 4+0:2:0:0:2,  , 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:3, 6+0:2:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:3:0:0:3, 3+0:0:0:0:1, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:3, 6+0:1:0:0:2, 7+0:2:0:0:3, 82+0:36:0:0:43
Cb lydian (7b), 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:2:0:0:3, 4+0:0:0:0:1, 42+0:2:0:0:5
C# lydian (7#), 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4,  , 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 6+0:2:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:3:0:0:4, 4+0:0:0:0:2, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 8+0:1:0:0:4, 7+0:2:0:0:5, 85+0:36:0:0:76
Cb mixolydian (7b), 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1,  , 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 7+0:2:0:0:5, 6+0:0:0:0:3, 61+0:2:0:0:23
C# mixolydian (7#), 4+0:2:0:0:2, 4+0:2:0:0:3, 4+0:2:0:0:2,  , 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:3, 6+0:2:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:3:0:0:3, 3+0:0:0:0:1, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:3, 6+0:1:0:0:2, 7+0:2:0:0:3, 82+0:36:0:0:43
Cb aeolian (7b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:2:0:0:4, 5+0:0:0:0:2, 48+0:2:0:0:8
C# aeolian (7#), 4+0:2:0:0:3, 4+0:2:0:0:4, 4+0:2:0:0:3,  , 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:4, 6+0:2:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:3:0:0:4, 4+0:0:0:0:1, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:4, 7+0:1:0:0:3, 7+0:2:0:0:4, 84+0:36:0:0:61
Cb locrian (7b), 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2,  , 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 7+0:2:0:0:6, 7+0:0:0:0:4, 78+0:2:0:0:41
C# locrian (7#), 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2,  , 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 6+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:3:0:0:3, 3+0:0:0:0:0, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 6+0:1:0:0:1, 7+0:2:0:0:2, 82+0:36:0:0:36
