 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, rowcost
E locrian (4#), 3+0:1:0:0:0, 3+0:2:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 5+0:3:0:0:1, 3+0:3:0:0:1, 3+0:2:0:0:0, 4+0:2:0:0:1, 2+0:1:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:3:0:0:1, 2+0:1:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:3:0:0:1, 2+0:1:0:0:0, 4+0:2:0:0:0, 63+0:32:0:0:7
Db major (5b), 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 28+0:1:0:0:11
B major (5#), 4+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:3:0:0:3, 3+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:1, 4+0:3:0:0:3, 3+0:1:0:0:1, 4+0:2:0:0:2, 79+0:32:0:0:32
Bb minor (5b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 35+0:1:0:0:4
G# minor (5#), 4+0:1:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:3, 4+0:1:0:0:4, 4+0:1:0:0:3, 5+0:3:0:0:5, 4+0:3:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:3, 3+0:0:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:4, 5+0:3:0:0:5, 3+0:1:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:4, 4+0:3:0:0:4, 3+0:1:0:0:3, 4+0:2:0:0:4, 79+0:32:0:0:75
Bb minor mel (5b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 21+0:1:0:0:4
G# minor mel (5#), 4+0:1:0:0:4, 5+0:2:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:4, 4+0:1:0:0:3, 5+0:3:0:0:5, 4+0:3:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:3, 3+0:0:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:4, 5+0:3:0:0:5, 4+0:1:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:4, 4+0:3:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:4, 86+0:32:0:0:75
Db major blues (5b), 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 56+0:1:0:0:14
B major blues (5#), 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:1:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:3:0:0:4, 4+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:3, 5+0:1:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:2, 5+0:3:0:0:4, 4+0:1:0:0:1, 4+0:2:0:0:3, 4+0:1:0:0:2, 4+0:3:0:0:4, 4+0:1:0:0:1, 5+0:2:0:0:3, 87+0:32:0:0:45
Bb minor blues (5b), 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 56+0:1:0:0:14
G# minor blues (5#), 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:1:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:3:0:0:4, 4+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:3, 5+0:1:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:2, 5+0:3:0:0:4, 4+0:1:0:0:1, 4+0:2:0:0:3, 4+0:1:0:0:2, 4+0:3:0:0:4, 4+0:1:0:0:1, 5+0:2:0:0:3, 87+0:32:0:0:45
Db dorian (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 14+0:1:0:0:4
B dorian (5#), 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:1:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:3:0:0:4, 4+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:3, 5+0:1:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:2, 5+0:3:0:0:4, 4+0:1:0:0:1, 4+0:2:0:0:3, 4+0:1:0:0:2, 4+0:3:0:0:4, 4+0:1:0:0:1, 5+0:2:0:0:3, 86+0:32:0:0:45
Db phrygian (5b), 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 43+0:1:0:0:13
B phrygian (5#), 4+0:1:0:0:1, 4+0:2:0:0:1, 4+0:1:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 5+0:3:0:0:2, 4+0:3:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 3+0:1:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:0, 4+0:1:0:0:1, 5+0:3:0:0:2, 3+0:1:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:1, 4+0:3:0:0:2, 3+0:1:0:0:0, 4+0:2:0:0:1, 78+0:32:0:0:21
Db lydian (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 14+0:1:0:0:4
B lydian (5#), 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:1:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:3:0:0:4, 4+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:3, 5+0:1:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:2, 5+0:3:0:0:4, 4+0:1:0:0:1, 4+0:2:0:0:3, 4+0:1:0:0:2, 4+0:3:0:0:4, 4+0:1:0:0:1, 5+0:2:0:0:3, 86+0:32:0:0:45
Db mixolydian (5b), 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 43+0:1:0:0:13
B mixolydian (5#), 4+0:1:0:0:1, 4+0:2:0:0:1, 4+0:1:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 5+0:3:0:0:2, 4+0:3:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 3+0:1:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:0, 4+0:1:0:0:1, 5+0:3:0:0:2, 3+0:1:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:1, 4+0:3:0:0:2, 3+0:1:0:0:0, 4+0:2:0:0:1, 78+0:32:0:0:21
Db aeolian (5b), 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 28+0:1:0:0:11
B aeolian (5#), 4+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:3:0:0:3, 3+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:1, 4+0:3:0:0:3, 3+0:1:0:0:1, 4+0:2:0:0:2, 79+0:32:0:0:32
Db locrian (5b), 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 56+0:1:0:0:14
B locrian (5#), 4+0:1:0:0:1, 4+0:2:0:0:1, 4+0:1:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:0, 5+0:3:0:0:2, 4+0:3:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:2, 3+0:1:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:0, 4+0:1:0:0:1, 5+0:3:0:0:1, 3+0:1:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:1, 4+0:3:0:0:1, 3+0:1:0:0:0, 4+0:2:0:0:1, 77+0:32:0:0:16
Gb major (6b), 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 43+0:1:0:0:13
F# major (6#), 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:1:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:3:0:0:4, 4+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:3, 5+0:1:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:2, 5+0:3:0:0:4, 4+0:1:0:0:1, 4+0:2:0:0:3, 4+0:1:0:0:2, 4+0:3:0:0:4, 4+0:1:0:0:1, 5+0:2:0:0:3, 86+0:32:0:0:45
Eb minor (6b), 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:1:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 49+0:1:0:0:11
D# minor (6#), 4+0:1:0:0:4, 5+0:2:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:4, 4+0:1:0:0:4, 5+0:3:0:0:5, 4+0:3:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:4, 3+0:0:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:4, 5+0:3:0:0:5, 4+0:1:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:4, 4+0:3:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:4, 86+0:32:0:0:77
Eb minor mel (6b), 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 34+0:1:0:0:11
D# minor mel (6#), 4+0:1:0:0:4, 5+0:2:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:4, 4+0:1:0:0:4, 5+0:3:0:0:5, 4+0:3:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:4, 4+0:0:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:4, 5+0:3:0:0:5, 4+0:1:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:4, 4+0:3:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:4, 88+0:32:0:0:77
Gb major blues (6b), 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:3, 5+0:1:0:0:4, 5+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:1, 68+0:1:0:0:28
F# major blues (6#), 4+0:1:0:0:3, 5+0:2:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:3, 5+0:3:0:0:5, 4+0:3:0:0:3, 5+0:2:0:0:3, 4+0:2:0:0:4, 5+0:1:0:0:2, 5+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:3, 5+0:3:0:0:4, 4+0:1:0:0:2, 4+0:2:0:0:4, 4+0:1:0:0:3, 4+0:3:0:0:4, 4+0:1:0:0:2, 5+0:2:0:0:4, 89+0:32:0:0:60
Eb minor blues (6b), 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:3, 5+0:1:0:0:4, 5+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:1, 68+0:1:0:0:28
D# minor blues (6#), 4+0:1:0:0:4, 5+0:2:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:4, 4+0:1:0:0:4, 5+0:3:0:0:5, 4+0:3:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:4, 5+0:3:0:0:5, 4+0:1:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:4, 4+0:3:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:4, 89+0:32:0:0:77
Gb dorian (6b), 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 28+0:1:0:0:11
F# dorian (6#), 4+0:1:0:0:3, 5+0:2:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:3, 5+0:3:0:0:5, 4+0:3:0:0:3, 5+0:2:0:0:3, 4+0:2:0:0:4, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:3, 5+0:3:0:0:4, 4+0:1:0:0:2, 4+0:2:0:0:4, 4+0:1:0:0:3, 4+0:3:0:0:4, 4+0:1:0:0:2, 5+0:2:0:0:4, 88+0:32:0:0:60
Gb phrygian (6b), 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 56+0:1:0:0:14
F# phrygian (6#), 4+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:3:0:0:3, 3+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:1, 4+0:3:0:0:3, 3+0:1:0:0:1, 4+0:2:0:0:2, 79+0:32:0:0:32
Gb lydian (6b), 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 28+0:1:0:0:11
F# lydian (6#), 4+0:1:0:0:3, 5+0:2:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:3, 5+0:3:0:0:5, 4+0:3:0:0:3, 5+0:2:0:0:3, 4+0:2:0:0:4, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:3, 5+0:3:0:0:4, 4+0:1:0:0:2, 4+0:2:0:0:4, 4+0:1:0:0:3, 4+0:3:0:0:4, 4+0:1:0:0:2, 5+0:2:0:0:4, 88+0:32:0:0:60
Gb mixolydian (6b), 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 56+0:1:0:0:14
F# mixolydian (6#), 4+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:3:0:0:3, 3+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:1, 4+0:3:0:0:3, 3+0:1:0:0:1, 4+0:2:0:0:2, 79+0:32:0:0:32
Gb aeolian (6b), 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 43+0:1:0:0:13
F# aeolian (6#), 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:1:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:3:0:0:4, 4+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:3, 5+0:1:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:2, 5+0:3:0:0:4, 4+0:1:0:0:1, 4+0:2:0:0:3, 4+0:1:0:0:2, 4+0:3:0:0:4, 4+0:1:0:0:1, 5+0:2:0:0:3, 86+0:32:0:0:45
Gb locrian (6b), 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:3, 5+0:1:0:0:4, 5+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:1, 68+0:1:0:0:28
F# locrian (6#), 4+0:1:0:0:1, 4+0:2:0:0:1, 4+0:1:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 5+0:3:0:0:2, 4+0:3:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 3+0:1:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:0, 4+0:1:0:0:1, 5+0:3:0:0:2, 3+0:1:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:1, 4+0:3:0:0:2, 3+0:1:0:0:0, 4+0:2:0:0:1, 78+0:32:0:0:21
Cb major (7b), 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 56+0:1:0:0:14
C# major (7#), 4+0:1:0:0:3, 5+0:2:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:3, 5+0:3:0:0:5, 4+0:3:0:0:3, 5+0:2:0:0:3, 4+0:2:0:0:4, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:3, 5+0:3:0:0:4, 4+0:1:0:0:2, 4+0:2:0:0:4, 4+0:1:0:0:3, 4+0:3:0:0:4, 4+0:1:0:0:2, 5+0:2:0:0:4, 88+0:32:0:0:60
Ab minor (7b), 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 42+0:1:0:0:13
A# minor (7#), 4+0:1:0:0:4, 5+0:2:0:0:5, 5+0:1:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:4, 5+0:3:0:0:5, 4+0:3:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:5, 4+0:0:0:0:3, 5+0:1:0:0:4, 4+0:1:0:0:4, 5+0:3:0:0:5, 4+0:1:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:4, 4+0:3:0:0:4, 4+0:1:0:0:4, 5+0:2:0:0:5, 88+0:32:0:0:84
