 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, rowcost
A dorian (3#), 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:3:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:3:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 82+0:14:0:0:11
Eb phrygian (3b), 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 7+0:2:0:0:3, 5+0:1:0:0:1, 7+0:2:0:0:3, 5+0:1:0:0:1, 4+0:1:0:0:2, 3+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 6+0:2:0:0:3, 7+0:2:0:0:3, 3+0:0:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 7+0:2:0:0:3, 5+0:1:0:0:1, 7+0:2:0:0:3, 5+0:1:0:0:2, 5+0:1:0:0:1, 3+0:0:0:0:1, 127+0:27:0:0:47
A phrygian (3#), 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 0+0:0:0:0:0, 4+0:3:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:0, 0+0:0:0:0:0, 4+0:3:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:0, 0+0:0:0:0:0, 47+0:14:0:0:8
Eb lydian (3b), 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 88+0:0:0:0:7
A lydian (3#), 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:3:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:3:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 82+0:14:0:0:11
Eb mixolydian (3b), 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 7+0:2:0:0:3, 5+0:1:0:0:1, 7+0:2:0:0:3, 5+0:1:0:0:1, 4+0:1:0:0:2, 3+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 6+0:2:0:0:3, 7+0:2:0:0:3, 3+0:0:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 7+0:2:0:0:3, 5+0:1:0:0:1, 7+0:2:0:0:3, 5+0:1:0:0:2, 5+0:1:0:0:1, 3+0:0:0:0:1, 127+0:27:0:0:47
A mixolydian (3#), 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 0+0:0:0:0:0, 4+0:3:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:0, 0+0:0:0:0:0, 4+0:3:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:0, 0+0:0:0:0:0, 47+0:14:0:0:8
Eb aeolian (3b), 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 6+0:2:0:0:2, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 6+0:2:0:0:2, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 6+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 109+0:27:0:0:27
A aeolian (3#), 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 4+0:3:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 4+0:3:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 62+0:14:0:0:4
Eb locrian (3b), 1+0:0:0:0:1, 4+0:0:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:1, 7+0:2:0:0:4, 6+0:1:0:0:2, 7+0:2:0:0:4, 6+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:1, 5+0:1:0:0:2, 6+0:1:0:0:3, 5+0:1:0:0:2, 6+0:1:0:0:3, 6+0:2:0:0:4, 8+0:2:0:0:4, 4+0:0:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:1, 7+0:2:0:0:4, 6+0:1:0:0:2, 7+0:2:0:0:4, 6+0:1:0:0:3, 6+0:1:0:0:2, 4+0:0:0:0:2, 147+0:27:0:0:70
A locrian (3#), 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 31+0:0:0:0:7
Ab major (4b), 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 7+0:2:0:0:3, 5+0:1:0:0:1, 7+0:2:0:0:3, 5+0:1:0:0:1, 4+0:1:0:0:2, 3+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 6+0:2:0:0:3, 7+0:2:0:0:3, 3+0:0:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 7+0:2:0:0:3, 5+0:1:0:0:1, 7+0:2:0:0:3, 5+0:1:0:0:2, 5+0:1:0:0:1, 3+0:0:0:0:1, 127+0:27:0:0:47
E major (4#), 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:3:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:3:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 82+0:14:0:0:11
F minor (4b), 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 6+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 6+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 6+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 106+0:27:0:0:27
C# minor (4#), 0+0:0:0:0:0, 3+0:0:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:3:0:0:4, 2+0:0:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:3, 3+0:0:0:0:1, 4+0:1:0:0:3, 5+0:0:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:4, 3+0:0:0:0:1, 4+0:1:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 6+0:0:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:3:0:0:4, 2+0:0:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:1, 102+0:14:0:0:61
F minor mel (4b), 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:2, 3+0:1:0:0:1, 5+0:2:0:0:2, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 4+0:2:0:0:2, 5+0:2:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:2, 3+0:1:0:0:1, 5+0:2:0:0:2, 3+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 88+0:27:0:0:27
C# minor mel (4#), 0+0:0:0:0:0, 4+0:0:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:1, 4+0:3:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:3, 4+0:0:0:0:1, 5+0:1:0:0:3, 5+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:1, 4+0:1:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:1, 7+0:0:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:1, 4+0:3:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:1, 125+0:14:0:0:61
Ab major blues (4b), 1+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:2, 7+0:2:0:0:5, 7+0:1:0:0:3, 7+0:2:0:0:5, 7+0:1:0:0:3, 6+0:1:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:3, 6+0:1:0:0:3, 5+0:1:0:0:3, 7+0:1:0:0:4, 7+0:2:0:0:5, 9+0:2:0:0:5, 5+0:0:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:2, 7+0:2:0:0:5, 7+0:1:0:0:3, 7+0:2:0:0:5, 7+0:1:0:0:4, 7+0:1:0:0:3, 4+0:0:0:0:2, 166+0:27:0:0:89
E major blues (4#), 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:3:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 4+0:0:0:0:0, 5+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:3:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 110+0:14:0:0:14
F minor blues (4b), 1+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:2, 7+0:2:0:0:5, 7+0:1:0:0:3, 7+0:2:0:0:5, 7+0:1:0:0:3, 6+0:1:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:3, 6+0:1:0:0:3, 5+0:1:0:0:3, 7+0:1:0:0:4, 7+0:2:0:0:5, 9+0:2:0:0:5, 5+0:0:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:2, 7+0:2:0:0:5, 7+0:1:0:0:3, 7+0:2:0:0:5, 7+0:1:0:0:4, 7+0:1:0:0:3, 4+0:0:0:0:2, 166+0:27:0:0:89
C# minor blues (4#), 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:3:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 4+0:0:0:0:0, 5+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:3:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 110+0:14:0:0:14
Ab dorian (4b), 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 6+0:2:0:0:2, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 6+0:2:0:0:2, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 6+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 109+0:27:0:0:27
E dorian (4#), 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:3:0:0:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:3:0:0:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 105+0:14:0:0:14
Ab phrygian (4b), 1+0:0:0:0:1, 4+0:0:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:1, 7+0:2:0:0:4, 6+0:1:0:0:2, 7+0:2:0:0:4, 6+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:1, 5+0:1:0:0:2, 6+0:1:0:0:3, 5+0:1:0:0:2, 6+0:1:0:0:3, 6+0:2:0:0:4, 8+0:2:0:0:4, 4+0:0:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:1, 7+0:2:0:0:4, 6+0:1:0:0:2, 7+0:2:0:0:4, 6+0:1:0:0:3, 6+0:1:0:0:2, 4+0:0:0:0:2, 147+0:27:0:0:70
E phrygian (4#), 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 4+0:3:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 4+0:3:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 62+0:14:0:0:4
Ab lydian (4b), 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 6+0:2:0:0:2, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 6+0:2:0:0:2, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 6+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 109+0:27:0:0:27
E lydian (4#), 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:3:0:0:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:3:0:0:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 105+0:14:0:0:14
Ab mixolydian (4b), 1+0:0:0:0:1, 4+0:0:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:1, 7+0:2:0:0:4, 6+0:1:0:0:2, 7+0:2:0:0:4, 6+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:1, 5+0:1:0:0:2, 6+0:1:0:0:3, 5+0:1:0:0:2, 6+0:1:0:0:3, 6+0:2:0:0:4, 8+0:2:0:0:4, 4+0:0:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:1, 7+0:2:0:0:4, 6+0:1:0:0:2, 7+0:2:0:0:4, 6+0:1:0:0:3, 6+0:1:0:0:2, 4+0:0:0:0:2, 147+0:27:0:0:70
E mixolydian (4#), 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 4+0:3:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 4+0:3:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 62+0:14:0:0:4
Ab aeolian (4b), 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 7+0:2:0:0:3, 5+0:1:0:0:1, 7+0:2:0:0:3, 5+0:1:0:0:1, 4+0:1:0:0:2, 3+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 6+0:2:0:0:3, 7+0:2:0:0:3, 3+0:0:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 7+0:2:0:0:3, 5+0:1:0:0:1, 7+0:2:0:0:3, 5+0:1:0:0:2, 5+0:1:0:0:1, 3+0:0:0:0:1, 127+0:27:0:0:47
E aeolian (4#), 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:3:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:3:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 82+0:14:0:0:11
Ab locrian (4b), 1+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:3, 1+0:0:0:0:1, 5+0:0:0:0:2, 7+0:2:0:0:5, 7+0:1:0:0:3, 7+0:2:0:0:5, 7+0:1:0:0:3, 6+0:1:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:3, 6+0:1:0:0:3, 5+0:1:0:0:3, 7+0:1:0:0:4, 7+0:2:0:0:5, 9+0:2:0:0:5, 5+0:0:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:3, 1+0:0:0:0:1, 5+0:0:0:0:2, 7+0:2:0:0:5, 7+0:1:0:0:3, 7+0:2:0:0:5, 7+0:1:0:0:4, 7+0:1:0:0:3, 4+0:0:0:0:2, 164+0:27:0:0:89
E locrian (4#), 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 0+0:0:0:0:0, 4+0:3:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:0, 0+0:0:0:0:0, 4+0:3:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:1:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:0, 0+0:0:0:0:0, 47+0:14:0:0:8
