 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, rowcost
F# minor blues (3#), 1+0:0:0:0:0, 6+2:4:1:1:3, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+1:0:1:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 8+2:6:1:2:4, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:3:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 114+5:17:3:3:16
Eb dorian (3b), 1+0:0:0:0:0, 6+2:0:1:1:2, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 3+1:0:1:0:2, 3+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:3, 4+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 8+2:0:1:2:3, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 104+5:0:3:3:21
A dorian (3#), 1+0:0:0:0:0, 6+2:4:1:1:3, 5+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+1:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 8+2:6:1:2:4, 5+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:3:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 103+5:17:3:3:16
Eb phrygian (3b), 2+0:1:0:0:1, 6+2:1:1:1:3, 6+0:1:0:0:1, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+1:2:1:0:2, 5+0:1:0:0:2, 7+0:2:0:0:3, 4+0:1:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 7+0:4:0:0:5, 6+0:1:0:0:2, 4+0:1:0:0:2, 6+0:2:0:0:3, 5+0:1:0:0:2, 3+0:0:0:0:0, 4+0:2:0:0:2, 8+2:1:1:2:4, 6+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 6+0:1:0:0:2, 5+0:2:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:2, 5+0:2:0:0:3, 4+0:1:0:0:1, 147+5:35:3:3:60
A phrygian (3#), 0+0:0:0:0:0, 4+2:4:1:1:2, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+1:0:1:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 6+2:6:1:2:3, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 5+0:1:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 6+0:3:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 62+5:17:3:3:18
Eb lydian (3b), 1+0:0:0:0:0, 6+2:0:1:1:2, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 3+1:0:1:0:2, 3+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:3, 4+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 8+2:0:1:2:3, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 104+5:0:3:3:21
A lydian (3#), 1+0:0:0:0:0, 6+2:4:1:1:3, 5+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+1:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 8+2:6:1:2:4, 5+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:3:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 103+5:17:3:3:16
Eb mixolydian (3b), 2+0:1:0:0:1, 6+2:1:1:1:3, 6+0:1:0:0:1, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+1:2:1:0:2, 5+0:1:0:0:2, 7+0:2:0:0:3, 4+0:1:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 7+0:4:0:0:5, 6+0:1:0:0:2, 4+0:1:0:0:2, 6+0:2:0:0:3, 5+0:1:0:0:2, 3+0:0:0:0:0, 4+0:2:0:0:2, 8+2:1:1:2:4, 6+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 6+0:1:0:0:2, 5+0:2:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:2, 5+0:2:0:0:3, 4+0:1:0:0:1, 147+5:35:3:3:60
A mixolydian (3#), 0+0:0:0:0:0, 4+2:4:1:1:2, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+1:0:1:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 6+2:6:1:2:3, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 5+0:1:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 6+0:3:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 62+5:17:3:3:18
Eb aeolian (3b), 2+0:1:0:0:1, 5+2:1:1:1:3, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+1:2:1:0:2, 4+0:1:0:0:1, 6+0:2:0:0:2, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:4:0:0:4, 5+0:1:0:0:1, 3+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:2:0:0:2, 7+2:1:1:2:4, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 6+0:1:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 4+0:2:0:0:2, 3+0:1:0:0:1, 121+5:35:3:3:40
A aeolian (3#), 1+0:0:0:0:0, 5+2:4:1:1:3, 4+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 7+2:6:1:2:4, 4+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:2, 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:3:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 77+5:17:3:3:14
Eb locrian (3b), 2+0:0:0:0:0, 7+2:1:1:1:3, 7+0:1:0:0:3, 6+0:1:0:0:3, 5+0:1:0:0:3, 6+1:2:1:0:3, 6+0:1:0:0:3, 7+0:2:0:0:4, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 7+0:4:0:0:6, 6+0:1:0:0:3, 4+0:1:0:0:3, 6+0:2:0:0:4, 6+0:1:0:0:3, 4+0:0:0:0:1, 5+0:2:0:0:2, 9+2:1:1:2:4, 7+0:1:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:3, 7+0:1:0:0:3, 5+0:2:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:2, 6+0:2:0:0:4, 5+0:1:0:0:2, 167+5:34:3:3:84
A locrian (3#), 0+0:0:0:0:0, 4+2:0:1:1:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+1:0:1:0:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 6+2:0:1:2:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 50+5:0:3:3:21
Ab major (4b), 2+0:1:0:0:1, 6+2:1:1:1:3, 6+0:1:0:0:1, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+1:2:1:0:2, 5+0:1:0:0:2, 7+0:2:0:0:3, 4+0:1:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 7+0:4:0:0:5, 6+0:1:0:0:2, 4+0:1:0:0:2, 6+0:2:0:0:3, 5+0:1:0:0:2, 3+0:0:0:0:0, 4+0:2:0:0:2, 8+2:1:1:2:4, 6+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 6+0:1:0:0:2, 5+0:2:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:2, 5+0:2:0:0:3, 4+0:1:0:0:1, 147+5:35:3:3:60
E major (4#), 1+0:0:0:0:0, 6+2:4:1:1:3, 5+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+1:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 8+2:6:1:2:4, 5+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:3:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 103+5:17:3:3:16
F minor (4b), 2+0:1:0:0:1, 6+2:1:1:1:3, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+1:2:1:0:2, 4+0:1:0:0:1, 6+0:2:0:0:2, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:4:0:0:4, 5+0:1:0:0:1, 3+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:2, 8+2:1:1:2:4, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 4+0:2:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 4+0:2:0:0:2, 3+0:1:0:0:1, 125+5:35:3:3:40
C# minor (4#), 1+0:0:0:0:1, 7+2:4:1:1:4, 5+0:1:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+1:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:2, 9+2:6:1:2:5, 5+0:1:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:1, 6+0:1:0:0:4, 3+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 7+0:3:0:0:5, 4+0:0:0:0:1, 3+0:0:0:0:2, 123+5:17:2:3:60
F minor mel (4b), 2+0:1:0:0:1, 5+2:1:1:1:3, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 3+1:2:1:0:2, 3+0:1:0:0:1, 5+0:2:0:0:2, 2+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:4:0:0:4, 4+0:1:0:0:1, 2+0:1:0:0:1, 4+0:2:0:0:2, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:2:0:0:2, 7+2:1:1:2:4, 4+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 5+0:1:0:0:1, 3+0:2:0:0:2, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 6+0:1:0:0:1, 3+0:2:0:0:2, 2+0:1:0:0:1, 99+5:35:3:3:40
C# minor mel (4#), 2+0:0:0:0:1, 7+2:4:1:1:4, 6+0:1:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:1, 6+1:0:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 6+0:0:0:0:3, 5+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 9+2:6:1:2:5, 6+0:1:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:1, 7+0:1:0:0:4, 4+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 8+0:3:0:0:5, 4+0:0:0:0:1, 4+0:0:0:0:2, 141+5:17:2:3:60
Ab major blues (4b), 3+0:0:0:0:1, 7+2:1:0:1:3, 8+0:1:0:0:4, 6+0:1:0:0:3, 5+0:1:0:0:4, 7+1:2:1:0:4, 7+0:1:0:0:3, 8+0:2:0:0:5, 6+0:1:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:3, 7+0:4:0:0:6, 6+0:1:0:0:4, 4+0:1:0:0:3, 6+0:2:0:0:4, 6+0:1:0:0:4, 5+0:0:0:0:2, 6+0:2:0:0:3, 9+2:1:0:2:4, 8+0:1:0:0:4, 6+0:1:0:0:3, 4+0:1:0:0:3, 8+0:1:0:0:4, 6+0:2:0:0:4, 2+0:0:0:0:1, 5+0:1:0:0:3, 5+0:0:0:0:3, 7+0:1:0:0:2, 6+0:2:0:0:4, 6+0:1:0:0:3, 185+5:34:1:3:102
E major blues (4#), 2+0:0:0:0:0, 6+2:4:1:1:3, 6+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+1:0:1:0:1, 4+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 8+2:6:1:2:4, 6+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 7+0:1:0:0:1, 4+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 8+0:3:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:0, 130+5:17:3:3:15
F minor blues (4b), 3+0:0:0:0:1, 7+2:1:0:1:3, 8+0:1:0:0:4, 6+0:1:0:0:3, 5+0:1:0:0:4, 7+1:2:1:0:4, 7+0:1:0:0:3, 8+0:2:0:0:5, 6+0:1:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:3, 7+0:4:0:0:6, 6+0:1:0:0:4, 4+0:1:0:0:3, 6+0:2:0:0:4, 6+0:1:0:0:4, 5+0:0:0:0:2, 6+0:2:0:0:3, 9+2:1:0:2:4, 8+0:1:0:0:4, 6+0:1:0:0:3, 4+0:1:0:0:3, 8+0:1:0:0:4, 6+0:2:0:0:4, 2+0:0:0:0:1, 5+0:1:0:0:3, 5+0:0:0:0:3, 7+0:1:0:0:2, 6+0:2:0:0:4, 6+0:1:0:0:3, 185+5:34:1:3:102
C# minor blues (4#), 2+0:0:0:0:0, 6+2:4:1:1:3, 6+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+1:0:1:0:1, 4+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 8+2:6:1:2:4, 6+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 7+0:1:0:0:1, 4+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 8+0:3:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:0, 130+5:17:3:3:15
Ab dorian (4b), 2+0:1:0:0:1, 5+2:1:1:1:3, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+1:2:1:0:2, 4+0:1:0:0:1, 6+0:2:0:0:2, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:4:0:0:4, 5+0:1:0:0:1, 3+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:2:0:0:2, 7+2:1:1:2:4, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 6+0:1:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 4+0:2:0:0:2, 3+0:1:0:0:1, 121+5:35:3:3:40
E dorian (4#), 2+0:0:0:0:0, 6+2:4:1:1:3, 6+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 7+1:0:1:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 8+2:6:1:2:4, 6+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:1, 4+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 8+0:3:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:0, 121+5:17:3:3:15
Ab phrygian (4b), 2+0:0:0:0:0, 7+2:1:1:1:3, 7+0:1:0:0:3, 6+0:1:0:0:3, 5+0:1:0:0:3, 6+1:2:1:0:3, 6+0:1:0:0:3, 7+0:2:0:0:4, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 7+0:4:0:0:6, 6+0:1:0:0:3, 4+0:1:0:0:3, 6+0:2:0:0:4, 6+0:1:0:0:3, 4+0:0:0:0:1, 5+0:2:0:0:2, 9+2:1:1:2:4, 7+0:1:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:3, 7+0:1:0:0:3, 5+0:2:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:2, 6+0:2:0:0:4, 5+0:1:0:0:2, 167+5:34:3:3:84
E phrygian (4#), 1+0:0:0:0:0, 5+2:4:1:1:3, 4+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 7+2:6:1:2:4, 4+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:2, 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:3:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 77+5:17:3:3:14
Ab lydian (4b), 2+0:1:0:0:1, 5+2:1:1:1:3, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+1:2:1:0:2, 4+0:1:0:0:1, 6+0:2:0:0:2, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:4:0:0:4, 5+0:1:0:0:1, 3+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:2:0:0:2, 7+2:1:1:2:4, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 6+0:1:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 4+0:2:0:0:2, 3+0:1:0:0:1, 121+5:35:3:3:40
E lydian (4#), 2+0:0:0:0:0, 6+2:4:1:1:3, 6+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 7+1:0:1:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 8+2:6:1:2:4, 6+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:1, 4+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 8+0:3:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:0, 121+5:17:3:3:15
Ab mixolydian (4b), 2+0:0:0:0:0, 7+2:1:1:1:3, 7+0:1:0:0:3, 6+0:1:0:0:3, 5+0:1:0:0:3, 6+1:2:1:0:3, 6+0:1:0:0:3, 7+0:2:0:0:4, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 7+0:4:0:0:6, 6+0:1:0:0:3, 4+0:1:0:0:3, 6+0:2:0:0:4, 6+0:1:0:0:3, 4+0:0:0:0:1, 5+0:2:0:0:2, 9+2:1:1:2:4, 7+0:1:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:3, 7+0:1:0:0:3, 5+0:2:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:1:0:0:2, 6+0:2:0:0:4, 5+0:1:0:0:2, 167+5:34:3:3:84
E mixolydian (4#), 1+0:0:0:0:0, 5+2:4:1:1:3, 4+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 7+2:6:1:2:4, 4+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:2, 2+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:3:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 77+5:17:3:3:14
Ab aeolian (4b), 2+0:1:0:0:1, 6+2:1:1:1:3, 6+0:1:0:0:1, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+1:2:1:0:2, 5+0:1:0:0:2, 7+0:2:0:0:3, 4+0:1:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 7+0:4:0:0:5, 6+0:1:0:0:2, 4+0:1:0:0:2, 6+0:2:0:0:3, 5+0:1:0:0:2, 3+0:0:0:0:0, 4+0:2:0:0:2, 8+2:1:1:2:4, 6+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 6+0:1:0:0:2, 5+0:2:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:2, 5+0:2:0:0:3, 4+0:1:0:0:1, 147+5:35:3:3:60
