 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, rowcost
C# minor blues (4#), 5+0:1:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:0, 6+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 81+0:17:0:0:17
Ab dorian (4b), 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:1, 1+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 16+0:0:2:0:2
E dorian (4#), 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 0+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 69+0:17:0:0:17
Ab phrygian (4b), 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 27+0:0:2:0:4
E phrygian (4#), 3+0:1:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:1, 0+0:0:0:0:0, 3+0:2:0:0:1, 2+0:1:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:1, 2+0:1:0:0:0, 4+0:1:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:0, 56+0:22:0:0:4
Ab lydian (4b), 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:1, 1+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 16+0:0:2:0:2
E lydian (4#), 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 0+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 69+0:17:0:0:17
Ab mixolydian (4b), 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 27+0:0:2:0:4
E mixolydian (4#), 3+0:1:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:1, 0+0:0:0:0:0, 3+0:2:0:0:1, 2+0:1:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:1, 2+0:1:0:0:0, 4+0:1:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:0, 56+0:22:0:0:4
Ab aeolian (4b), 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 25+0:0:2:0:2
E aeolian (4#), 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 0+0:0:0:0:0, 4+0:2:0:0:1, 2+0:1:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 65+0:22:0:0:12
Ab locrian (4b), 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 39+0:1:1:0:11
E locrian (4#), 3+0:1:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 1+0:1:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:0, 2+0:1:0:0:0, 4+0:2:0:0:0, 1+0:1:0:0:0, 3+0:1:0:0:0, 62+0:30:0:0:0
Db major (5b), 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 27+0:0:2:0:4
B major (5#), 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 0+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 69+0:17:0:0:17
Bb minor (5b), 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 29+0:0:2:0:2
G# minor (5#), 5+0:1:0:0:4, 1+0:0:0:0:1, 4+0:2:0:0:4, 2+0:0:0:0:2, 5+0:1:0:0:4, 4+0:1:0:0:3, 2+0:0:0:0:2, 2+0:0:0:0:2, 4+0:2:0:0:4, 0+0:0:0:0:0, 4+0:2:0:0:4, 1+0:0:0:0:1, 4+0:1:0:0:3, 1+0:0:0:0:1, 5+0:1:0:0:3, 4+0:1:0:0:3, 3+0:1:0:0:3, 2+0:0:0:0:2, 4+0:2:0:0:4, 2+0:0:0:0:2, 5+0:1:0:0:4, 1+0:0:0:0:1, 4+0:1:0:0:3, 69+0:17:0:0:60
Bb minor mel (5b), 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 27+0:0:2:0:2
G# minor mel (5#), 5+0:1:0:0:4, 0+0:0:0:0:0, 4+0:2:0:0:4, 1+0:0:0:0:1, 5+0:1:0:0:4, 4+0:1:0:0:3, 1+0:0:0:0:1, 1+0:0:0:0:1, 4+0:2:0:0:4, 0+0:0:0:0:0, 4+0:2:0:0:4, 0+0:0:0:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:2, 4+0:2:0:0:4, 2+0:0:0:0:2, 5+0:1:0:0:4, 1+0:0:0:0:1, 4+0:1:0:0:3, 65+0:17:0:0:54
Db major blues (5b), 4+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:1:0:0, 3+0:0:1:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 59+0:0:2:0:20
B major blues (5#), 5+0:1:0:0:2, 1+0:0:0:0:1, 4+0:2:0:0:3, 2+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:2:0:0:3, 0+0:0:0:0:0, 4+0:2:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:2, 1+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:2:0:0:3, 3+0:0:0:0:0, 5+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 75+0:17:0:0:35
Bb minor blues (5b), 4+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:1:0:0, 3+0:0:1:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 59+0:0:2:0:20
G# minor blues (5#), 5+0:1:0:0:2, 1+0:0:0:0:1, 4+0:2:0:0:3, 2+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:2:0:0:3, 0+0:0:0:0:0, 4+0:2:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:2, 1+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:2:0:0:3, 3+0:0:0:0:0, 5+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 75+0:17:0:0:35
Db dorian (5b), 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 25+0:0:2:0:2
B dorian (5#), 5+0:1:0:0:2, 0+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 4+0:1:0:0:2, 0+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:2:0:0:3, 2+0:0:0:0:0, 5+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 65+0:17:0:0:29
Db phrygian (5b), 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 39+0:1:1:0:11
B phrygian (5#), 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 0+0:0:0:0:0, 4+0:2:0:0:1, 2+0:1:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 65+0:22:0:0:12
Db lydian (5b), 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 25+0:0:2:0:2
B lydian (5#), 5+0:1:0:0:2, 0+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 4+0:1:0:0:2, 0+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:2:0:0:3, 2+0:0:0:0:0, 5+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 65+0:17:0:0:29
Db mixolydian (5b), 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 39+0:1:1:0:11
B mixolydian (5#), 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 0+0:0:0:0:0, 4+0:2:0:0:1, 2+0:1:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 65+0:22:0:0:12
Db aeolian (5b), 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 27+0:0:2:0:4
B aeolian (5#), 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 0+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 69+0:17:0:0:17
Db locrian (5b), 4+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:1:1:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 56+0:1:1:0:19
B locrian (5#), 3+0:1:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:1, 0+0:0:0:0:0, 3+0:2:0:0:1, 2+0:1:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:1, 2+0:1:0:0:0, 4+0:1:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:0, 56+0:22:0:0:4
Gb major (6b), 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 39+0:1:1:0:11
F# major (6#), 5+0:1:0:0:2, 0+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 4+0:1:0:0:2, 0+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:2:0:0:3, 2+0:0:0:0:0, 5+0:1:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 65+0:17:0:0:29
Eb minor (6b), 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:1:1:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 30+0:1:1:0:3
D# minor (6#), 5+0:1:0:0:5, 0+0:0:0:0:0, 4+0:2:0:0:4, 1+0:0:0:0:1, 5+0:1:0:0:5, 4+0:1:0:0:4, 1+0:0:0:0:1, 1+0:0:0:0:1, 4+0:2:0:0:4, 0+0:0:0:0:0, 4+0:2:0:0:4, 0+0:0:0:0:0, 4+0:1:0:0:4, 0+0:0:0:0:0, 5+0:1:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:3, 2+0:0:0:0:1, 4+0:2:0:0:4, 1+0:0:0:0:1, 5+0:1:0:0:5, 0+0:0:0:0:0, 4+0:1:0:0:4, 62+0:17:0:0:59
Eb minor mel (6b), 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 18+0:0:2:0:4
D# minor mel (6#), 5+0:1:0:0:5, 0+0:0:0:0:0, 4+0:2:0:0:4, 0+0:0:0:0:0, 5+0:1:0:0:5, 4+0:1:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:4, 1+0:0:0:0:0, 4+0:2:0:0:4, 0+0:0:0:0:0, 4+0:1:0:0:4, 0+0:0:0:0:0, 5+0:1:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:3, 2+0:0:0:0:0, 4+0:2:0:0:4, 0+0:0:0:0:0, 5+0:1:0:0:5, 0+0:0:0:0:0, 4+0:1:0:0:4, 61+0:17:0:0:54
Gb major blues (6b), 4+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:1, 69+0:0:0:0:25
F# major blues (6#), 5+0:1:0:0:3, 1+0:0:0:0:1, 4+0:2:0:0:3, 2+0:0:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:2:0:0:3, 1+0:0:0:0:0, 4+0:2:0:0:3, 2+0:0:0:0:1, 4+0:1:0:0:3, 1+0:0:0:0:1, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:2:0:0:3, 3+0:0:0:0:1, 5+0:1:0:0:3, 1+0:0:0:0:0, 4+0:1:0:0:3, 79+0:17:0:0:49
